date,mean_temp,mean_dewpt,mean_pressure,max_temp,min_temp,max_humidity,min_humidity,max_dewpt,min_dewpt,max_pressure,min_pressure,precip_probability,precip_intensity,mean_temp_1,mean_temp_2,mean_temp_3,mean_temp_4,mean_temp_5,mean_temp_6,mean_temp_7,mean_temp_365,mean_temp_366,mean_temp_367,mean_temp_368,mean_temp_369,mean_temp_370,mean_temp_380,mean_dewpt_1,mean_dewpt_2,mean_dewpt_3,mean_dewpt_4,mean_dewpt_5,mean_dewpt_6,mean_dewpt_7,mean_dewpt_365,mean_dewpt_366,mean_dewpt_367,mean_dewpt_368,mean_dewpt_369,mean_dewpt_370,mean_dewpt_380,mean_pressure_1,mean_pressure_2,mean_pressure_3,mean_pressure_4,mean_pressure_5,mean_pressure_6,mean_pressure_7,mean_pressure_365,mean_pressure_366,mean_pressure_367,mean_pressure_368,mean_pressure_369,mean_pressure_370,mean_pressure_380,max_temp_1,max_temp_2,max_temp_3,max_temp_4,max_temp_5,max_temp_6,max_temp_7,max_temp_365,max_temp_366,max_temp_367,max_temp_368,max_temp_369,max_temp_370,max_temp_380,min_temp_1,min_temp_2,min_temp_3,min_temp_4,min_temp_5,min_temp_6,min_temp_7,min_temp_365,min_temp_366,min_temp_367,min_temp_368,min_temp_369,min_temp_370,min_temp_380,max_humidity_1,max_humidity_2,max_humidity_3,max_humidity_4,max_humidity_5,max_humidity_6,max_humidity_7,max_humidity_365,max_humidity_366,max_humidity_367,max_humidity_368,max_humidity_369,max_humidity_370,max_humidity_380,min_humidity_1,min_humidity_2,min_humidity_3,min_humidity_4,min_humidity_5,min_humidity_6,min_humidity_7,min_humidity_365,min_humidity_366,min_humidity_367,min_humidity_368,min_humidity_369,min_humidity_370,min_humidity_380,max_dewpt_1,max_dewpt_2,max_dewpt_3,max_dewpt_4,max_dewpt_5,max_dewpt_6,max_dewpt_7,max_dewpt_365,max_dewpt_366,max_dewpt_367,max_dewpt_368,max_dewpt_369,max_dewpt_370,max_dewpt_380,min_dewpt_1,min_dewpt_2,min_dewpt_3,min_dewpt_4,min_dewpt_5,min_dewpt_6,min_dewpt_7,min_dewpt_365,min_dewpt_366,min_dewpt_367,min_dewpt_368,min_dewpt_369,min_dewpt_370,min_dewpt_380,max_pressure_1,max_pressure_2,max_pressure_3,max_pressure_4,max_pressure_5,max_pressure_6,max_pressure_7,max_pressure_365,max_pressure_366,max_pressure_367,max_pressure_368,max_pressure_369,max_pressure_370,max_pressure_380,min_pressure_1,min_pressure_2,min_pressure_3,min_pressure_4,min_pressure_5,min_pressure_6,min_pressure_7,min_pressure_365,min_pressure_366,min_pressure_367,min_pressure_368,min_pressure_369,min_pressure_370,min_pressure_380,precip_probability_1,precip_probability_2,precip_probability_3,precip_probability_4,precip_probability_5,precip_probability_6,precip_probability_7,precip_probability_365,precip_probability_366,precip_probability_367,precip_probability_368,precip_probability_369,precip_probability_370,precip_probability_380,precip_intensity_1,precip_intensity_2,precip_intensity_3,precip_intensity_4,precip_intensity_5,precip_intensity_6,precip_intensity_7,precip_intensity_365,precip_intensity_366,precip_intensity_367,precip_intensity_368,precip_intensity_369,precip_intensity_370,precip_intensity_380
2017-10-16,43.67375000000001,33.9,1022.15,48.47,36.35,0.84,0.5,38.6,30.61,1025.15,1015.48,0.0,0.0,61.96999999999999,60.43458333333334,59.59833333333333,52.92291666666667,50.41333333333333,61.79458333333333,64.07791666666665,65.05208333333333,55.98708333333334,48.43749999999999,55.25791666666666,59.46749999999998,50.38041666666667,59.09458333333333,57.37,57.06,55.43,46.49,42.38,52.54,59.56,60.63,47.51,38.64,44.89,51.78,40.91,55.19,1007.4,1021.23,1022.68,1025.61,1023.82,1019.61,1011.46,1013.78,1022.13,1028.1,1018.11,1019.09,1027.89,1020.88,72.21,65.8,62.6,59.69,56.03,72.32,71.54,68.36,64.89,57.65,66.73,69.42,61.53,60.13,47.77,55.58,57.49,45.72,45.26,53.37,59.65,60.11,44.56,36.82,41.23,47.62,37.68,58.14,0.95,0.94,0.89,0.84,0.87,0.96,0.94,0.92,0.91,0.85,0.82,0.92,0.89,0.93,0.67,0.79,0.83,0.74,0.65,0.45,0.7,0.79,0.59,0.53,0.54,0.62,0.49,0.76,65.62,59.85,57.44,54.77,47.22,60.03,61.54,64.06,53.17,43.88,58.76,56.31,45.76,57.49,39.93,52.98,53.95,39.16,40.23,44.05,56.81,54.66,41.63,32.73,34.57,45.04,34.76,51.57,1016.29,1023.27,1024.17,1026.91,1025.67,1022.64,1015.92,1016.46,1025.38,1029.97,1026.69,1023.28,1030.18,1024.17,999.22,1017.61,1020.76,1024.3,1021.99,1016.28,1008.89,1012.06,1016.57,1025.41,1009.57,1012.51,1023.69,1017.59,0.76,0.74,0.0,0.0,0.72,0.0,0.76,0.77,0.0,0.0,0.57,0.0,0.0,0.68,0.0095,0.0054,0.0,0.0,0.0049,0.0,0.01,0.0054,0.0,0.0,0.0007,0.0,0.0,0.0017
2017-10-17,50.38291666666667,39.57,1021.43,65.63,34.31,0.87,0.44,46.56,30.64,1024.94,1017.22,0.0,0.0,43.67375000000001,61.96999999999999,60.43458333333334,59.59833333333333,52.92291666666667,50.41333333333333,61.79458333333333,60.73749999999999,65.05208333333333,55.98708333333334,48.43749999999999,55.25791666666666,59.46749999999998,62.32333333333335,33.9,57.37,57.06,55.43,46.49,42.38,52.54,58.5,60.63,47.51,38.64,44.89,51.78,58.73,1022.15,1007.4,1021.23,1022.68,1025.61,1023.82,1019.61,1010.62,1013.78,1022.13,1028.1,1018.11,1019.09,1015.42,48.47,72.21,65.8,62.6,59.69,56.03,72.32,63.45,68.36,64.89,57.65,66.73,69.42,66.95,36.35,47.77,55.58,57.49,45.72,45.26,53.37,58.8,60.11,44.56,36.82,41.23,47.62,59.51,0.84,0.95,0.94,0.89,0.84,0.87,0.96,0.95,0.92,0.91,0.85,0.82,0.92,0.95,0.5,0.67,0.79,0.83,0.74,0.65,0.45,0.88,0.79,0.59,0.53,0.54,0.62,0.78,38.6,65.62,59.85,57.44,54.77,47.22,60.03,60.3,64.06,53.17,43.88,58.76,56.31,60.59,30.61,39.93,52.98,53.95,39.16,40.23,44.05,56.23,54.66,41.63,32.73,34.57,45.04,57.32,1025.15,1016.29,1023.27,1024.17,1026.91,1025.67,1022.64,1014.11,1016.46,1025.38,1029.97,1026.69,1023.28,1017.28,1015.48,999.22,1017.61,1020.76,1024.3,1021.99,1016.28,1006.55,1012.06,1016.57,1025.41,1009.57,1012.51,1013.7,0.0,0.76,0.74,0.0,0.0,0.72,0.0,0.29,0.77,0.0,0.0,0.57,0.0,0.8,0.0,0.0095,0.0054,0.0,0.0,0.0049,0.0,0.0003,0.0054,0.0,0.0,0.0007,0.0,0.0051
2017-10-18,57.37708333333333,46.22,1021.58,68.71,45.85,0.87,0.45,51.81,41.89,1023.92,1019.1,0.0,0.0,50.38291666666667,43.67375000000001,61.96999999999999,60.43458333333334,59.59833333333333,52.92291666666667,50.41333333333333,67.26041666666667,60.73749999999999,65.05208333333333,55.98708333333334,48.43749999999999,55.25791666666666,61.51041666666668,39.57,33.9,57.37,57.06,55.43,46.49,42.38,61.25,58.5,60.63,47.51,38.64,44.89,56.97,1021.43,1022.15,1007.4,1021.23,1022.68,1025.61,1023.82,1003.63,1010.62,1013.78,1022.13,1028.1,1018.11,1017.99,65.63,48.47,72.21,65.8,62.6,59.69,56.03,74.53,63.45,68.36,64.89,57.65,66.73,65.8,34.31,36.35,47.77,55.58,57.49,45.72,45.26,58.67,58.8,60.11,44.56,36.82,41.23,56.35,0.87,0.84,0.95,0.94,0.89,0.84,0.87,0.94,0.95,0.92,0.91,0.85,0.82,0.92,0.44,0.5,0.67,0.79,0.83,0.74,0.65,0.71,0.88,0.79,0.59,0.53,0.54,0.76,46.56,38.6,65.62,59.85,57.44,54.77,47.22,65.3,60.3,64.06,53.17,43.88,58.76,58.54,30.64,30.61,39.93,52.98,53.95,39.16,40.23,53.72,56.23,54.66,41.63,32.73,34.57,54.11,1024.94,1025.15,1016.29,1023.27,1024.17,1026.91,1025.67,1008.9,1014.11,1016.46,1025.38,1029.97,1026.69,1021.69,1017.22,1015.48,999.22,1017.61,1020.76,1024.3,1021.99,1000.5,1006.55,1012.06,1016.57,1025.41,1009.57,1015.19,0.0,0.0,0.76,0.74,0.0,0.0,0.72,0.8,0.29,0.77,0.0,0.0,0.57,0.0,0.0,0.0,0.0095,0.0054,0.0,0.0,0.0049,0.0045,0.0003,0.0054,0.0,0.0,0.0007,0.0
2017-10-19,59.512916666666676,46.03,1016.73,70.01,50.97,0.84,0.41,52.17,35.19,1018.8,1014.51,0.0,0.0,57.37708333333333,50.38291666666667,43.67375000000001,61.96999999999999,60.43458333333334,59.59833333333333,52.92291666666667,59.30708333333335,67.26041666666667,60.73749999999999,65.05208333333333,55.98708333333334,48.43749999999999,62.45583333333335,46.22,39.57,33.9,57.37,57.06,55.43,46.49,51.75,61.25,58.5,60.63,47.51,38.64,56.83,1021.58,1021.43,1022.15,1007.4,1021.23,1022.68,1025.61,1017.04,1003.63,1010.62,1013.78,1022.13,1028.1,1024.44,68.71,65.63,48.47,72.21,65.8,62.6,59.69,68.18,74.53,63.45,68.36,64.89,57.65,68.01,45.85,34.31,36.35,47.77,55.58,57.49,45.72,51.34,58.67,58.8,60.11,44.56,36.82,57.95,0.87,0.87,0.84,0.95,0.94,0.89,0.84,0.92,0.94,0.95,0.92,0.91,0.85,0.9,0.45,0.44,0.5,0.67,0.79,0.83,0.74,0.56,0.71,0.88,0.79,0.59,0.53,0.7,51.81,46.56,38.6,65.62,59.85,57.44,54.77,53.33,65.3,60.3,64.06,53.17,43.88,58.44,41.89,30.64,30.61,39.93,52.98,53.95,39.16,48.23,53.72,56.23,54.66,41.63,32.73,55.12,1023.92,1024.94,1025.15,1016.29,1023.27,1024.17,1026.91,1020.61,1008.9,1014.11,1016.46,1025.38,1029.97,1026.01,1019.1,1017.22,1015.48,999.22,1017.61,1020.76,1024.3,1009.91,1000.5,1006.55,1012.06,1016.57,1025.41,1022.21,0.0,0.0,0.0,0.76,0.74,0.0,0.0,0.0,0.8,0.29,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0054,0.0,0.0,0.0,0.0045,0.0003,0.0054,0.0,0.0,0.0
2017-10-20,56.90041666666667,40.63,1021.82,67.79,45.95,0.74,0.4,44.03,34.89,1024.42,1018.91,0.0,0.0,59.512916666666676,57.37708333333333,50.38291666666667,43.67375000000001,61.96999999999999,60.43458333333334,59.59833333333333,55.29958333333335,59.30708333333335,67.26041666666667,60.73749999999999,65.05208333333333,55.98708333333334,62.13666666666668,46.03,46.22,39.57,33.9,57.37,57.06,55.43,52.1,51.75,61.25,58.5,60.63,47.51,56.32,1016.73,1021.58,1021.43,1022.15,1007.4,1021.23,1022.68,1018.01,1017.04,1003.63,1010.62,1013.78,1022.13,1023.92,70.01,68.71,65.63,48.47,72.21,65.8,62.6,57.73,68.18,74.53,63.45,68.36,64.89,69.17,50.97,45.85,34.31,36.35,47.77,55.58,57.49,52.64,51.34,58.67,58.8,60.11,44.56,56.29,0.84,0.87,0.87,0.84,0.95,0.94,0.89,0.93,0.92,0.94,0.95,0.92,0.91,0.92,0.41,0.45,0.44,0.5,0.67,0.79,0.83,0.81,0.56,0.71,0.88,0.79,0.59,0.65,52.17,51.81,46.56,38.6,65.62,59.85,57.44,55.42,53.33,65.3,60.3,64.06,53.17,57.88,35.19,41.89,30.64,30.61,39.93,52.98,53.95,49.87,48.23,53.72,56.23,54.66,41.63,53.9,1018.8,1023.92,1024.94,1025.15,1016.29,1023.27,1024.17,1020.44,1020.61,1008.9,1014.11,1016.46,1025.38,1026.0,1014.51,1019.1,1017.22,1015.48,999.22,1017.61,1020.76,1014.44,1009.91,1000.5,1006.55,1012.06,1016.57,1021.65,0.0,0.0,0.0,0.0,0.76,0.74,0.0,0.83,0.0,0.8,0.29,0.77,0.0,0.28,0.0,0.0,0.0,0.0,0.0095,0.0054,0.0,0.0142,0.0,0.0045,0.0003,0.0054,0.0,0.0001
2017-10-21,56.62,47.59,1023.68,69.13,45.14,0.86,0.61,55.02,39.08,1024.88,1021.71,0.0,0.0,56.90041666666667,59.512916666666676,57.37708333333333,50.38291666666667,43.67375000000001,61.96999999999999,60.43458333333334,48.57166666666666,55.29958333333335,59.30708333333335,67.26041666666667,60.73749999999999,65.05208333333333,64.88833333333332,40.63,46.03,46.22,39.57,33.9,57.37,57.06,44.86,52.1,51.75,61.25,58.5,60.63,58.3,1021.82,1016.73,1021.58,1021.43,1022.15,1007.4,1021.23,1012.35,1018.01,1017.04,1003.63,1010.62,1013.78,1023.38,67.79,70.01,68.71,65.63,48.47,72.21,65.8,52.81,57.73,68.18,74.53,63.45,68.36,72.95,45.95,50.97,45.85,34.31,36.35,47.77,55.58,43.79,52.64,51.34,58.67,58.8,60.11,58.49,0.74,0.84,0.87,0.87,0.84,0.95,0.94,0.91,0.93,0.92,0.94,0.95,0.92,0.89,0.4,0.41,0.45,0.44,0.5,0.67,0.79,0.78,0.81,0.56,0.71,0.88,0.79,0.65,44.03,52.17,51.81,46.56,38.6,65.62,59.85,49.88,55.42,53.33,65.3,60.3,64.06,61.05,34.89,35.19,41.89,30.64,30.61,39.93,52.98,37.25,49.87,48.23,53.72,56.23,54.66,55.03,1024.42,1018.8,1023.92,1024.94,1025.15,1016.29,1023.27,1014.24,1020.44,1020.61,1008.9,1014.11,1016.46,1024.28,1018.91,1014.51,1019.1,1017.22,1015.48,999.22,1017.61,1011.51,1014.44,1009.91,1000.5,1006.55,1012.06,1022.09,0.0,0.0,0.0,0.0,0.0,0.76,0.74,0.84,0.83,0.0,0.8,0.29,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0054,0.0073,0.0142,0.0,0.0045,0.0003,0.0054,0.0
2017-10-22,59.69291666666667,51.02,1022.9,72.18,48.81,0.87,0.55,55.48,45.17,1024.92,1019.91,0.0,0.0,56.62,56.90041666666667,59.512916666666676,57.37708333333333,50.38291666666667,43.67375000000001,61.96999999999999,43.12750000000001,48.57166666666666,55.29958333333335,59.30708333333335,67.26041666666667,60.73749999999999,64.21666666666665,47.59,40.63,46.03,46.22,39.57,33.9,57.37,33.44,44.86,52.1,51.75,61.25,58.5,58.0,1023.68,1021.82,1016.73,1021.58,1021.43,1022.15,1007.4,1008.73,1012.35,1018.01,1017.04,1003.63,1010.62,1020.3,69.13,67.79,70.01,68.71,65.63,48.47,72.21,47.83,52.81,57.73,68.18,74.53,63.45,72.56,45.14,45.95,50.97,45.85,34.31,36.35,47.77,39.19,43.79,52.64,51.34,58.67,58.8,58.33,0.86,0.74,0.84,0.87,0.87,0.84,0.95,0.77,0.91,0.93,0.92,0.94,0.95,0.93,0.61,0.4,0.41,0.45,0.44,0.5,0.67,0.57,0.78,0.81,0.56,0.71,0.88,0.61,55.02,44.03,52.17,51.81,46.56,38.6,65.62,36.46,49.88,55.42,53.33,65.3,60.3,59.66,39.08,34.89,35.19,41.89,30.64,30.61,39.93,31.83,37.25,49.87,48.23,53.72,56.23,55.76,1024.88,1024.42,1018.8,1023.92,1024.94,1025.15,1016.29,1011.14,1014.24,1020.44,1020.61,1008.9,1014.11,1023.45,1021.71,1018.91,1014.51,1019.1,1017.22,1015.48,999.22,1007.11,1011.51,1014.44,1009.91,1000.5,1006.55,1016.18,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.84,0.83,0.0,0.8,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0,0.0073,0.0142,0.0,0.0045,0.0003,0.0
2017-10-23,60.80125,55.04,1013.4,66.58,55.5,0.89,0.69,58.11,51.9,1019.58,1002.64,0.92,0.0071,59.69291666666667,56.62,56.90041666666667,59.512916666666676,57.37708333333333,50.38291666666667,43.67375000000001,47.08958333333333,43.12750000000001,48.57166666666666,55.29958333333335,59.30708333333335,67.26041666666667,59.75166666666666,51.02,47.59,40.63,46.03,46.22,39.57,33.9,37.94,33.44,44.86,52.1,51.75,61.25,50.37,1022.9,1023.68,1021.82,1016.73,1021.58,1021.43,1022.15,1010.6,1008.73,1012.35,1018.01,1017.04,1003.63,1017.07,72.18,69.13,67.79,70.01,68.71,65.63,48.47,55.92,47.83,52.81,57.73,68.18,74.53,66.06,48.81,45.14,45.95,50.97,45.85,34.31,36.35,38.65,39.19,43.79,52.64,51.34,58.67,48.88,0.87,0.86,0.74,0.84,0.87,0.87,0.84,0.81,0.77,0.91,0.93,0.92,0.94,0.93,0.55,0.61,0.4,0.41,0.45,0.44,0.5,0.6,0.57,0.78,0.81,0.56,0.71,0.46,55.48,55.02,44.03,52.17,51.81,46.56,38.6,42.59,36.46,49.88,55.42,53.33,65.3,61.61,45.17,39.08,34.89,35.19,41.89,30.64,30.61,32.3,31.83,37.25,49.87,48.23,53.72,40.56,1024.92,1024.88,1024.42,1018.8,1023.92,1024.94,1025.15,1012.16,1011.14,1014.24,1020.44,1020.61,1008.9,1021.95,1019.91,1021.71,1018.91,1014.51,1019.1,1017.22,1015.48,1009.29,1007.11,1011.51,1014.44,1009.91,1000.5,1014.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.83,0.0,0.8,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.0142,0.0,0.0045,0.0065
2017-10-24,57.45250000000001,49.68,1001.82,62.28,53.43,0.92,0.62,57.73,43.39,1004.1,998.8,0.77,0.0058,60.80125,59.69291666666667,56.62,56.90041666666667,59.512916666666676,57.37708333333333,50.38291666666667,44.62333333333334,47.08958333333333,43.12750000000001,48.57166666666666,55.29958333333335,59.30708333333335,49.44541666666667,55.04,51.02,47.59,40.63,46.03,46.22,39.57,37.2,37.94,33.44,44.86,52.1,51.75,39.36,1013.4,1022.9,1023.68,1021.82,1016.73,1021.58,1021.43,1017.74,1010.6,1008.73,1012.35,1018.01,1017.04,1025.09,66.58,72.18,69.13,67.79,70.01,68.71,65.63,46.5,55.92,47.83,52.81,57.73,68.18,54.69,55.5,48.81,45.14,45.95,50.97,45.85,34.31,42.31,38.65,39.19,43.79,52.64,51.34,43.8,0.89,0.87,0.86,0.74,0.84,0.87,0.87,0.86,0.81,0.77,0.91,0.93,0.92,0.86,0.69,0.55,0.61,0.4,0.41,0.45,0.44,0.67,0.6,0.57,0.78,0.81,0.56,0.47,58.11,55.48,55.02,44.03,52.17,51.81,46.56,41.83,42.59,36.46,49.88,55.42,53.33,44.5,51.9,45.17,39.08,34.89,35.19,41.89,30.64,33.15,32.3,31.83,37.25,49.87,48.23,34.62,1019.58,1024.92,1024.88,1024.42,1018.8,1023.92,1024.94,1023.47,1012.16,1011.14,1014.24,1020.44,1020.61,1028.89,1002.64,1019.91,1021.71,1018.91,1014.51,1019.1,1017.22,1010.2,1009.29,1007.11,1011.51,1014.44,1009.91,1021.53,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.84,0.83,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0073,0.0142,0.0,0.0
2017-10-25,49.30208333333334,38.9,1005.19,53.23,43.06,0.78,0.53,43.88,36.18,1009.89,1002.65,0.0,0.0,57.45250000000001,60.80125,59.69291666666667,56.62,56.90041666666667,59.512916666666676,57.37708333333333,42.01125,44.62333333333334,47.08958333333333,43.12750000000001,48.57166666666666,55.29958333333335,44.63083333333332,49.68,55.04,51.02,47.59,40.63,46.03,46.22,30.33,37.2,37.94,33.44,44.86,52.1,34.7,1001.82,1013.4,1022.9,1023.68,1021.82,1016.73,1021.58,1027.05,1017.74,1010.6,1008.73,1012.35,1018.01,1030.6,62.28,66.58,72.18,69.13,67.79,70.01,68.71,45.89,46.5,55.92,47.83,52.81,57.73,55.41,53.43,55.5,48.81,45.14,45.95,50.97,45.85,38.38,42.31,38.65,39.19,43.79,52.64,35.02,0.92,0.89,0.87,0.86,0.74,0.84,0.87,0.74,0.86,0.81,0.77,0.91,0.93,0.85,0.62,0.69,0.55,0.61,0.4,0.41,0.45,0.52,0.67,0.6,0.57,0.78,0.81,0.46,57.73,58.11,55.48,55.02,44.03,52.17,51.81,34.12,41.83,42.59,36.46,49.88,55.42,39.0,43.39,51.9,45.17,39.08,34.89,35.19,41.89,25.09,33.15,32.3,31.83,37.25,49.87,30.51,1004.1,1019.58,1024.92,1024.88,1024.42,1018.8,1023.92,1031.12,1023.47,1012.16,1011.14,1014.24,1020.44,1032.53,998.8,1002.64,1019.91,1021.71,1018.91,1014.51,1019.1,1023.32,1010.2,1009.29,1007.11,1011.51,1014.44,1029.22,0.77,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.84,0.83,0.0,0.0058,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0073,0.0142,0.0
2017-10-26,43.975,35.84,1011.67,52.41,35.84,0.89,0.53,39.0,32.49,1012.8,1009.51,0.0,0.0,49.30208333333334,57.45250000000001,60.80125,59.69291666666667,56.62,56.90041666666667,59.512916666666676,37.78791666666667,42.01125,44.62333333333334,47.08958333333333,43.12750000000001,48.57166666666666,50.38041666666667,38.9,49.68,55.04,51.02,47.59,40.63,46.03,24.76,30.33,37.2,37.94,33.44,44.86,40.91,1005.19,1001.82,1013.4,1022.9,1023.68,1021.82,1016.73,1031.79,1027.05,1017.74,1010.6,1008.73,1012.35,1027.89,53.23,62.28,66.58,72.18,69.13,67.79,70.01,42.47,45.89,46.5,55.92,47.83,52.81,61.53,43.06,53.43,55.5,48.81,45.14,45.95,50.97,29.95,38.38,42.31,38.65,39.19,43.79,37.68,0.78,0.92,0.89,0.87,0.86,0.74,0.84,0.78,0.74,0.86,0.81,0.77,0.91,0.89,0.53,0.62,0.69,0.55,0.61,0.4,0.41,0.46,0.52,0.67,0.6,0.57,0.78,0.49,43.88,57.73,58.11,55.48,55.02,44.03,52.17,26.28,34.12,41.83,42.59,36.46,49.88,45.76,36.18,43.39,51.9,45.17,39.08,34.89,35.19,22.81,25.09,33.15,32.3,31.83,37.25,34.76,1009.89,1004.1,1019.58,1024.92,1024.88,1024.42,1018.8,1033.69,1031.12,1023.47,1012.16,1011.14,1014.24,1030.18,1002.65,998.8,1002.64,1019.91,1021.71,1018.91,1014.51,1029.34,1023.32,1010.2,1009.29,1007.11,1011.51,1023.69,0.0,0.77,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.84,0.0,0.0,0.0058,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0073,0.0
2017-10-27,47.9775,41.05,1011.52,57.64,36.96,0.89,0.62,48.99,33.83,1014.1,1009.15,0.0,0.0,43.975,49.30208333333334,57.45250000000001,60.80125,59.69291666666667,56.62,56.90041666666667,36.50458333333333,37.78791666666667,42.01125,44.62333333333334,47.08958333333333,43.12750000000001,59.46749999999998,35.84,38.9,49.68,55.04,51.02,47.59,40.63,31.86,24.76,30.33,37.2,37.94,33.44,51.78,1011.67,1005.19,1001.82,1013.4,1022.9,1023.68,1021.82,1020.05,1031.79,1027.05,1017.74,1010.6,1008.73,1019.09,52.41,53.23,62.28,66.58,72.18,69.13,67.79,41.15,42.47,45.89,46.5,55.92,47.83,69.42,35.84,43.06,53.43,55.5,48.81,45.14,45.95,33.98,29.95,38.38,42.31,38.65,39.19,47.62,0.89,0.78,0.92,0.89,0.87,0.86,0.74,0.92,0.78,0.74,0.86,0.81,0.77,0.92,0.53,0.53,0.62,0.69,0.55,0.61,0.4,0.59,0.46,0.52,0.67,0.6,0.57,0.62,39.0,43.88,57.73,58.11,55.48,55.02,44.03,38.82,26.28,34.12,41.83,42.59,36.46,56.31,32.49,36.18,43.39,51.9,45.17,39.08,34.89,26.14,22.81,25.09,33.15,32.3,31.83,45.04,1012.8,1009.89,1004.1,1019.58,1024.92,1024.88,1024.42,1028.99,1033.69,1031.12,1023.47,1012.16,1011.14,1023.28,1009.51,1002.65,998.8,1002.64,1019.91,1021.71,1018.91,1014.6,1029.34,1023.32,1010.2,1009.29,1007.11,1012.51,0.0,0.0,0.77,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0058,0.0071,0.0,0.0,0.0,0.0128,0.0,0.0,0.0004,0.0,0.0,0.0
2017-10-28,49.19916666666666,44.73,1008.68,55.76,40.73,0.9,0.75,49.7,34.62,1011.4,1007.18,0.76,0.0054,47.9775,43.975,49.30208333333334,57.45250000000001,60.80125,59.69291666666667,56.62,41.07333333333335,36.50458333333333,37.78791666666667,42.01125,44.62333333333334,47.08958333333333,55.25791666666666,41.05,35.84,38.9,49.68,55.04,51.02,47.59,33.86,31.86,24.76,30.33,37.2,37.94,44.89,1011.52,1011.67,1005.19,1001.82,1013.4,1022.9,1023.68,1023.14,1020.05,1031.79,1027.05,1017.74,1010.6,1018.11,57.64,52.41,53.23,62.28,66.58,72.18,69.13,49.34,41.15,42.47,45.89,46.5,55.92,66.73,36.96,35.84,43.06,53.43,55.5,48.81,45.14,32.73,33.98,29.95,38.38,42.31,38.65,41.23,0.89,0.89,0.78,0.92,0.89,0.87,0.86,0.89,0.92,0.78,0.74,0.86,0.81,0.82,0.62,0.53,0.53,0.62,0.69,0.55,0.61,0.58,0.59,0.46,0.52,0.67,0.6,0.54,48.99,39.0,43.88,57.73,58.11,55.48,55.02,41.28,38.82,26.28,34.12,41.83,42.59,58.76,33.83,32.49,36.18,43.39,51.9,45.17,39.08,29.66,26.14,22.81,25.09,33.15,32.3,34.57,1014.1,1012.8,1009.89,1004.1,1019.58,1024.92,1024.88,1025.95,1028.99,1033.69,1031.12,1023.47,1012.16,1026.69,1009.15,1009.51,1002.65,998.8,1002.64,1019.91,1021.71,1019.87,1014.6,1029.34,1023.32,1010.2,1009.29,1009.57,0.0,0.0,0.0,0.77,0.92,0.0,0.0,0.15,1.0,0.0,0.0,0.47,0.0,0.57,0.0,0.0,0.0,0.0058,0.0071,0.0,0.0,0.0001,0.0128,0.0,0.0,0.0004,0.0,0.0007
